Data,User_Latitude,User_Longitude,Geohash,URL,Restaurante,Nota,Tipo de comida,Distancia,Tempo Min,Tempo Max,Preco do Frete
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/doces-barbaros-confeitaria-vigilato-pereira/71628167-9b32-4313-8b10-bd4cf365fc96,Doces Bárbaros Confeitaria,4.8,Doces & Bolos,4.5,41,51,12.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/puro-gelato-colina-morada-da-colina/97db04ab-b1d9-4391-872a-ecb5335ad3cf,Puro Gelato Colina,5.0,Sorvetes,2.7,25,35,7.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/garagem-do-coco-martins/066a88f0-76c6-40af-b432-3aea64757baa,Garagem do Coco,5.0,Saudável,2.9,14,24,8.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/milky-moo---uberlandia-shopping-gavea/3124eb17-3040-4edb-81c4-0295e5d31337,Milky Moo - Uberlândia Shopping,4.9,Sorvetes,3.5,38,48,10.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/habibs---uberlandia-saraiva/cfa08fd6-f079-4ef5-a49f-4d2e8afe3f79,Habib's - Uberlândia,4.5,Árabe,5.4,78,88,13.9
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/coco-bambu-uberlandia-tibery/800df102-e34d-48a2-8882-06fc5de807fc,Coco Bambu Uberlândia,4.8,Frutos Do Mar,5.8,75,85,14.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/recanto-do-raimundo-osvaldo-rezende/8e19f96a-157e-48ba-a100-9583d25894d2,Recanto do Raimundo,4.8,Brasileira,3.1,60,70,11.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/caseirinho-fundinho/5ed85031-fea5-4214-bd5b-976671ff4aa1,Caseirinho,4.9,Marmita,2.8,65,75,5.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/mccafe-o-dia-todo----drive-rondon-pachecodro-tabajaras/2c18121b-6460-4081-9176-a0211283e9ab,Mccafé o Dia Todo  - Drive Rondon Pacheco(dro),4.3,Cafeteria,2.9,32,42,7.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/marmita-ajato-saraiva/235943f5-cb0c-44a9-8f47-c90257d05e01,Marmita Ajato,4.8,Marmita,5.0,50,60,3.9
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/dominos-pizza---uberlandia-morada-da-colina/e4f1ee78-27b1-41c0-be07-65febe32ded7,Domino's Pizza - Uberlândia,4.8,Pizza,3.3,51,61,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/matsuri-to-go---sushi-delivery-saraiva/07576a6a-d21c-4f1e-96a1-fd59b0b53fd6,Matsuri To Go - Sushi Delivery,4.9,Japonesa,4.1,38,48,9.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/bem-querer-donuts-gavea/81ae91ca-febe-4441-82be-1c318fab52a8,Bem Querer Donuts,4.8,Cafeteria,3.6,44,54,11.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/sobremesas-do-caramel-centro/7461548c-dffe-4271-a606-dc5b2035453c,Sobremesas do Caramel,4.8,Doces & Bolos,2.8,27,37,8.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/troia-restaurante-jardim-patricia/431b7122-0821-47ef-84ce-07d5103f63ad,Troia Restaurante,4.7,Brasileira,3.6,34,44,11.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/feijoada-da-mary-osvaldo-rezende/145906c8-0890-423d-a96d-7e78accb6d34,Feijoada da Mary,4.8,Brasileira,3.7,33,43,13.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/rice-uberlandia-jardim-karaiba/fb1baaca-ed90-4955-be43-018d70c0ee1e,Rice Uberlândia,4.9,Brasileira,3.6,47,57,10.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/marias-bolos-e-geladinho-gourmet-daniel-fonseca/3e3ac2b3-1a70-4e8b-af66-9e773fdc474d,Maria's Bolos e Geladinho Gourmet,4.7,Doces & Bolos,2.7,49,59,8.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/madero---center-shopping-uberlandia-tibery/2ad4500b-dd80-43f8-8759-62d33e3fdeec,Madero - Center Shopping Uberlandia,4.8,Lanches,5.8,46,56,18.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/cantinho-da-coxinha-delivery-express-chacaras-tubalina-e-quartel/7065b1da-c768-4842-86be-bca0fc80a799,Cantinho da Coxinha (delivery Express),4.7,Salgados,2.0,25,35,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/crunchy-pizza-express-santa-monica/16dcf10b-7777-4a89-a2c5-9061412d94a2,Crunchy Pizza Express,3.9,Pizza,6.2,75,85,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/giraffas-center-shopping-uberlandia-tibery/c29de3e1-0f1a-43cb-9db4-bc54d8cb7d76,Giraffas Center Shopping Uberlândia,4.7,Brasileira,5.8,75,85,15.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/potiguar---uberlandia-morada-da-colina/36dd15f7-b54c-443a-a636-105691b3ce4a,Potiguar - Uberlândia,4.8,Brasileira,2.6,63,73,9.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/cantinho-doce-santa-monica/a3bd9ce2-6d32-4bef-8cb1-3df8702ed8a9,Cantinho Doce,4.7,Doces & Bolos,6.6,70,80,15.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/carol-coxinhas-uberlandia---salgados-e-lanches-incriveis-luizote-de-freitas/177fd81b-5ada-4e34-8b23-63f0c31dcb2d,Carol Coxinhas Uberlândia - Salgados e Lanches Incríveis,4.6,Salgados,3.5,42,52,9.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/dona-baunilha-uberlandia-lidice/692dd04f-f288-4d88-8ff9-3c8cf17665cd,Dona Baunilha Uberlândia,4.8,Doces & Bolos,3.9,41,51,9.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/recanto-golfinho-peixes-e-frutos-do-mar-saraiva/827481ce-7799-42ef-ad45-224d946ce943,Recanto Golfinho Peixes e Frutos do Mar,4.8,Peixes,4.2,49,59,18.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/berrys---o-melhor-sorvete-artesanal-lidice/47191f29-1097-46cd-a3a4-47bf6b00855e,Berry's - o Melhor Sorvete Artesanal,4.9,Sorvetes,4.6,34,44,11.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/baus-vinhedos---saladas-sanduiches-marmita-fit-jardim-karaiba/8dd2e913-d28d-4966-b6c6-4d4bca808b42,Baus Vinhedos - Saladas Sanduíches Marmita Fit,4.6,Saudável,4.0,70,80,14.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/e-de-casa---marmitaria-premium-santa-monica/172097c7-d667-4dcd-87ad-253f5345f183,É de Casa - Marmitaria Premium,4.6,Brasileira,7.3,49,59,9.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/blessed-acai-lux-luizote-de-freitas/9906eef0-ac9b-41ac-bc6e-d9b09faeef93,Blessed Açai Lux,4.9,Açaí,3.5,36,46,9.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/burritos-hermanos-fast-food-mexicano---lanches-express-osvaldo-rezende/51ab30b5-1262-4a75-bf93-655509fcee66,Burritos Hermanos Fast-Food Mexicano - Lanches Express!,4.7,Mexicana,3.3,38,48,11.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/ditto-acai-martins/35a11a39-b8ac-495b-87af-a0d723b4f81f,Ditto Açaí,5.0,Açaí,3.7,40,50,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/sol-caldos-nossa-senhora-aparecida/98843b38-4ca3-45b5-9f37-c9de9936853e,Sol Caldos,4.8,Sopas & Caldos,5.7,63,73,13.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/acai-do-casal-pacaembu/fad6b25b-aae1-46a2-957c-5d493d6f37ff,Açai do Casal,4.7,Açaí,5.9,40,50,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/iaca-acai-presidente-roosevelt/ba6abf6a-c0ff-40f9-a4db-c76647236ea3,Iaçã Açaí,4.8,Açaí,5.8,41,51,16.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/bacio-di-latte---uberlandia-centro/cf0e03fc-10e3-48b8-9110-7821843bb8f2,Bacio Di Latte - Uberlândia,4.9,Sorvetes,5.8,80,90,16.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/kuatipuru-crepe-e-acai-saraiva/ef56a089-5981-4b08-ae3e-fc674ee217b9,Kuatipuru Crepe e Açaí,4.7,Brasileira,5.8,62,72,16.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/a-pizza-das-galaxias-santa-monica/6b079541-2855-4016-bc0f-ccc436068aed,A Pizza das Galáxias,3.7,Pizza,6.2,75,85,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/lindt--center-shopping-uberlandia-tibery/8b23e153-3a13-4fa4-8705-3d5bd97a1c06,Lindt – Center Shopping Uberlândia,5.0,Doces & Bolos,5.8,40,50,14.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/restaurante-e-lanchonete-ramos-osvaldo-rezende/89032613-c450-408b-aba1-838eee29a80c,Restaurante e Lanchonete Ramos,4.9,Marmita,4.2,32,42,8.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/cantinho-do-gege-centro/d5056b44-ff19-4109-a751-fd573546aefd,Cantinho do Gege,4.9,Brasileira,4.9,40,50,7.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/divina-gula-segismundo-pereira/f06599c3-185d-4682-ae49-41f5ebd538aa,Divina Gula,4.9,Marmita,8.0,48,58,20.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/marmitaria-baronesa-santa-monica/f0caaf3f-66ef-4748-815e-1992c04fb8a2,Marmitaria Baronesa,4.8,Marmita,6.5,55,65,19.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/deia-fit-tubalina/1f711af3-72cb-4562-97df-497e1b7e140e,Déia Fit,4.9,Congelados Fit,0.1,17,27,3.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/frango-chic-saraiva/c7e3a254-2779-4f0f-83e6-7b2031456ad7,Frango Chic,4.9,Frangos,5.0,35,45,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/marie-salgados---coxinhas--brownies---loja-1-saraiva/c9ef4231-d367-44da-aa3f-6e9fa3540c2b,Mariê Salgados / Coxinhas & Brownies - Loja 1,4.9,Salgados,4.4,49,59,5.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/american-cookies---patio-sabia-tibery/00b3027d-e247-4351-a742-dbd5c7e8a223,American Cookies - Pátio Sabiá,4.8,Doces & Bolos,7.0,27,37,16.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/to-com-fome-delivery-presidente-roosevelt/9be323c9-fda2-4f12-bbf0-ce2db5789d4e,To Com Fome Delivery,4.6,Marmita,5.4,45,55,4.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/quitandinha---bolos-e-doces-santa-monica/ba72b1fa-3888-4f15-a544-4b9d9b54178a,Quitandinha - Bolos e Doces,5.0,Doces & Bolos,6.3,45,55,15.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/ki-delicia-acai-pacaembu/4c1ccac7-6ad3-4634-9ea9-ca5903be245e,Ki delicia Açaí,4.6,Açaí,5.9,60,70,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/cio-gelato---sorvetes--sobremesas-jardim-karaiba/f019610d-5d80-4563-b914-22320cd42b30,Ciò Gelato - Sorvetes & Sobremesas,4.9,Sorvetes,3.6,32,42,13.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/la-churros-caldos-e-macarrao-brasil/22c3dd7d-48d0-4c51-84d5-d46512fb5f23,"La Churros, Caldos e Macarrão",4.9,Doces & Bolos,6.8,65,75,17.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/tortas-da-solange-tibery/d9cc2de9-de35-45c4-aee1-8089473d1ecc,Tortas da Solange,4.6,Doces & Bolos,6.9,29,39,14.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/primax-pastelaria-jardim-das-palmeiras/0af7f796-1706-4032-9eed-e086bc3a69d0,Primax Pastelaria,4.8,Lanches,1.1,38,48,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/bertinas-bar-e-espetaria-tubalina/5ce88af2-6952-4961-a500-f34f49416429,Bertina's Bar e Espetaria,4.6,Brasileira,1.1,30,40,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/cantinho-da-coxinha-planalto-planalto/fa45ac26-d23f-4a0c-94c4-0d5161f2576a,Cantinho da Coxinha Planalto,4.4,Salgados,1.9,25,35,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/cris-cakes-doceria-laranjeiras/9af2c00b-e1ca-43aa-9a33-5fdaf9b7e369,Cris Cakes Doceria,4.8,Doces & Bolos,7.6,47,57,17.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/copacabana-pizza-morada-da-colina/9ad6b51f-bfeb-494e-9be7-4fb0d8662479,Copacabana Pizza,4.7,Pizza,2.0,59,69,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/sorveteria-sol--neve-centro-centro/a5f8d517-1fb0-4939-af33-1e49e0b73079,Sorveteria Sol & Neve Centro,4.9,Sorvetes,3.5,25,35,10.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/trem-bao-paodequeijaria-fundinho/8c5f9db6-758c-45a9-976c-a405b71334b8,Trem Bão Pãodequeijaria,4.8,Cafeteria,2.9,51,61,7.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/delicias-da-dona-maria-luizote-de-freitas/c813b5e8-2f22-46d2-ace7-4f8eae811555,Delícias da Dona Maria,0.0,Variada,2.9,42,52,7.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/douce-magie-confeitaria-pres-roosevelt/efe42137-2f70-4736-8357-ee0621476c88,Douce Magie Confeitaria,4.9,Doces & Bolos,4.4,90,100,4.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/showrrasquinho-udi---espetinhos-presidente-roosevelt/5d720f03-33d6-4af3-b30b-e46949926447,Showrrasquinho Udi - Espetinhos,4.5,Marmita,4.5,60,70,10.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/doces-da-manina-luizote-de-freitas/2c77a211-51f4-44af-a7f3-1320037d9bf0,Doces Da Manina,4.8,Doces & Bolos,3.9,68,78,10.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/doceria-delicias-gourmet-jardim-brasilia/423f4090-4fb0-4e27-aede-c34c948d40d7,Doceria Delicias Gourmet,4.8,Doces & Bolos,4.9,48,58,10.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/barao-do-peixe--restaurante--saraiva/ac3892d2-20b8-4d2b-b8ac-a5519c923060,Barão do Peixe  Restaurante ✅,4.8,Brasileira,4.1,100,110,14.9
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/leide-comida-caseira-jardim-canaa/b25b1fae-fcf0-43d2-840c-768578d8c366,Leide Comida Caseira,0.0,Baiana,4.2,52,62,12.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/detroit-conveniencia-nossa-senhora-aparecida/9a239c31-3a4a-48bc-88a9-9fdd19d9d25c,Detroit Conveniência,4.4,Típica do Norte,5.0,63,73,12.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/palacio-do-sanduiche---hamburgueria-lidice/cb19d97b-f1a6-4e9b-8361-0b4647146737,Palácio do Sanduíche - Hamburgueria,4.7,Lanches,5.3,55,65,20.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/maui-acai-presidente-roosevelt/5850771d-85eb-41aa-a815-0834c8a90364,Mauí Açai,4.7,Açaí,5.4,45,55,6.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/vovo-dinha-salgados-presidente-roosevelt/62e25ae7-efe3-4849-8ab8-03555be3ae8c,Vovó Dinha Salgados,4.7,Salgados,5.5,80,90,15.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/villa-finotti-santa-monica/4ea10744-077f-4834-ad24-a40cce1c206e,Villa Finotti,4.9,Doces & Bolos,5.6,57,67,13.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/ki-acai-bom-pacaembu/34c16dde-ced6-4064-aba3-a08f2d30941a,Ki Açaí Bom,4.7,Açaí,5.9,90,100,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/bemformoso-presentes-granada/347db56b-3dc7-44eb-ae02-d6f7fce735e3,Bemformoso Presentes,5.0,Presentes,6.1,32,42,17.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/estacao-burger-house-tibery/ec9abb82-ad61-4366-8cd3-722c08f1f977,Estação Burger House,4.9,Hambúrguer,7.2,31,41,17.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/pure-restaurante-saraiva/d2fd2738-c067-4243-ab5c-59ced31ca59e,Purê Restaurante,4.3,Contemporânea,5.3,60,70,12.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/o-imperador-do-macarrao-saraiva/17402543-562a-46c6-ae28-e1bbfe3c9596,O Imperador do Macarrão,4.6,Italiana,4.1,75,85,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/bom-sabor-restaurante-planalto/1f6690ce-7496-4517-8d83-0cbfc3ed3850,Bom Sabor Restaurante,0.0,Marmita,0.7,20,30,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/cremosinho-gourmet-da-rosi-tubalina/ea9ecc92-7278-4a93-b321-305875359dd5,Cremosinho Gourmet da Rosi,5.0,Sorvetes,0.4,20,30,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/chiquititas-sorvetes-e-cia-jardim-das-palmeiras/996ce575-43a6-4e27-bd62-6a5803b2b512,Chiquititas Sorvetes e Cia,5.0,Brasileira,1.6,15,25,0.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/rei-da-picanha-patrimonio/c60cad3c-9129-44e0-b012-b52b083a88e6,Rei da Picanha,4.4,Brasileira,1.7,40,50,7.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/o-rei-das-parmegianas-massas-e-outros-saraiva/bcd5f30b-76e5-4fcd-ba15-ae565156d5ec,"O Rei das Parmegianas, Massas e Outros",4.6,Italiana,5.6,44,54,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/spoleto---uberlandia-shopping-morada-da-colina/f6a05f46-613c-436c-8492-febc1d2915f9,Spoleto - Uberlândia Shopping,4.5,Italiana,3.6,65,75,14.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/vivenda-do-camarao---udi-shopping-gavea/3aad04d7-ca3b-4c5f-b344-0dce4080cf55,Vivenda do Camarão - Udi Shopping,4.5,Frutos Do Mar,3.6,48,58,14.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/doces-massas-e-caldos-fino-sabor-jaragua/c45191a3-eab8-42d4-9a9a-19eff1f8412e,Doces Massas e Caldos Fino Sabor,4.8,Sopas & Caldos,1.4,30,40,8.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/capitao-camarao---udi-shopping-gavea/7e182fda-ffb2-4a44-b3b6-925c7ee8537d,Capitão Camarão - Udi Shopping,4.7,Frutos Do Mar,3.6,42,52,13.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/china-best-food-centro/08a1f26d-c37e-41db-9395-748b0f925396,China Best Food,4.9,Chinesa,4.1,55,65,11.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/ipoke--sushi---comida-japonesa-centro/4023a8d5-4632-4bdc-a96c-5d794c1b9ade,Ipoke & Sushi - Comida Japonesa,4.6,Japonesa,3.4,15,25,0.0
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/loha-poke---patio-vinhedos-jardim-karaiba/0f9e0851-16af-4254-b817-d527d328b030,Loha Poke - Pátio Vinhedos,4.8,Japonesa,4.1,49,59,15.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/akkar-restaurante-centro/367b2f02-adea-48c1-8a50-5d3007ca8711,Akkar Restaurante,4.9,Contemporânea,3.4,70,80,13.3
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/barra-do-sul-restaurante-e-churrascaria-taiaman/3e7e45ce-a598-4159-b0d9-f6b555400261,Barra do Sul Restaurante e Churrascaria,4.6,Brasileira,4.8,90,100,11.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/mcdonalds---drive-rondon-pachecodro-tabajaras/d5641fb9-ee12-4895-9f6f-3f2a8fd6493f,Mcdonald's - Drive Rondon Pacheco(dro),4.6,Lanches,2.9,20,30,9.99
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/grand-china-centro/085c9769-0729-4479-a46f-c3220ccface8,Grand China,4.8,Chinesa,4.4,68,78,16.98
2025-06-15 12:52:39,-18.9395041,-48.3059029,6utskb0v3k6t,https://www.ifood.com.br/delivery/uberlandia-mg/top-frango-assados-presidente-roosevelt/19685942-324b-4acd-9b59-620cb5b2d8c9,Top Frango Assados,4.7,Carnes,4.5,85,95,0.0
